Magnitude,Depth
5.5,10.0
5.8,10.0
5.6,10.0
5.7,5.0
5.6,10.0
5.6,19.0
5.7,35.0
5.5,10.0
6.1,10.0
6.7,27.4
5.9,35.0
5.6,35.0
6.0,10.0
6.3,12.0
5.7,10.0
5.5,9.0
5.9,10.0
5.6,10.0
5.8,16.0
6.1,23.0
5.5,35.0
6.2,352.7
6.7,24.0
5.8,23.2
5.7,77.3
6.9,29.0
5.6,35.0
5.9,96.0
5.6,135.2
6.4,233.4
5.7,129.9
6.3,10.0
5.7,22.8
5.7,210.0
5.6,81.0
5.6,129.0
6.0,18.3
6.4,15.0
5.7,10.0
6.4,14.0
5.5,32.5
6.1,10.0
6.0,10.0
5.8,10.0
5.7,10.0
6.1,36.0
5.7,10.0
5.7,10.0
5.6,370.5
6.3,205.7
5.7,187.6
5.9,19.4
6.4,13.0
5.7,10.0
5.5,10.0
6.2,10.0
6.0,121.0
5.5,140.0
6.3,19.0
5.6,87.1
5.5,10.0
5.9,12.0
5.8,48.0
5.5,26.7
7.4,30.0
5.6,35.0
5.5,35.0
5.6,306.1
5.7,7.0
5.5,35.0
6.3,32.0
5.8,595.6
6.1,118.0
5.6,10.0
6.3,24.0
6.4,57.3
5.7,23.4
5.7,69.2
6.3,10.0
5.7,10.0
5.5,170.1
5.6,39.6
7.3,492.3
5.6,35.0
5.6,10.0
5.6,35.0
5.5,10.0
5.9,25.0
5.9,10.0
6.0,386.0
5.6,14.0
5.9,137.1
5.8,14.0
5.5,115.3
5.5,34.3
5.7,35.0
6.4,398.0
5.6,10.0
5.5,10.0
6.3,11.0
6.8,18.0
5.7,45.4
6.1,224.1
5.7,596.8
5.7,10.0
6.0,51.0
5.7,14.1
5.9,129.0
5.9,10.0
5.6,14.0
5.5,10.0
5.8,530.3
5.6,542.6
6.2,18.0
6.0,25.0
5.9,5.0
5.7,32.2
6.3,19.0
5.6,69.3
5.5,45.1
5.8,4.0
5.9,13.0
5.9,32.0
6.0,9.0
5.5,10.0
6.3,206.0
5.8,10.0
5.8,13.0
5.8,151.0
5.9,20.0
5.8,10.0
5.5,19.0
5.6,10.0
5.5,10.0
7.7,17.0
5.6,35.0
6.6,204.8
5.6,29.2
7.4,23.0
5.5,35.0
5.7,31.9
5.9,35.0
5.7,186.7
5.5,10.0
6.0,16.0
5.6,656.6
5.5,18.0
6.1,14.0
5.7,10.0
6.0,10.0
6.7,27.0
5.6,35.0
5.7,114.1
7.4,36.0
5.8,21.5
5.8,169.1
6.4,33.0
6.6,12.0
6.0,35.0
5.6,35.0
5.5,143.8
6.1,24.0
6.1,44.0
6.1,146.7
5.9,10.0
5.6,671.0
5.8,97.9
5.8,579.5
5.8,25.3
5.7,10.0
5.9,601.0
5.5,23.8
5.7,20.0
5.7,65.9
5.5,10.0
5.6,602.4
5.7,10.0
5.5,102.3
5.7,34.0
6.0,21.0
5.6,46.8
6.0,15.0
5.5,10.0
5.7,10.0
7.2,20.0
5.5,21.6
5.5,29.1
5.6,35.0
6.0,35.0
5.5,35.0
5.5,35.0
5.9,25.0
5.5,35.0
5.6,16.3
6.0,26.0
5.6,35.0
6.0,35.0
6.3,27.0
5.7,43.9
5.8,23.8
5.6,35.0
5.7,33.0
6.1,21.0
5.5,15.0
6.0,13.0
5.9,10.0
5.6,10.0
7.0,25.0
5.6,515.2
5.5,12.0
5.5,24.1
5.5,45.1
6.0,32.0
5.9,9.0
5.6,23.0
5.7,32.0
5.5,10.0
5.5,38.4
5.5,144.7
5.5,105.0
6.3,15.0
5.5,173.0
5.6,11.0
5.9,532.2
5.5,10.0
5.8,3.0
6.5,9.0
5.5,35.0
5.5,18.4
5.9,14.0
5.9,17.0
5.5,10.0
6.3,9.0
5.8,10.0
5.7,189.7
5.5,35.0
5.9,10.0
6.3,35.0
5.7,18.0
5.5,23.0
7.6,31.0
5.5,622.3
5.5,10.0
5.8,43.0
5.5,59.1
5.7,10.0
5.8,10.0
5.9,159.5
6.0,93.0
6.0,21.0
5.7,31.0
5.8,31.0
5.5,188.5
6.4,10.0
5.6,35.0
5.6,35.0
5.7,174.2
6.3,48.0
5.9,10.0
5.5,35.0
5.5,87.4
5.8,26.0
5.6,10.0
6.3,8.8
5.6,35.0
6.9,31.0
5.5,15.1
5.6,10.0
5.6,554.2
5.5,43.5
5.9,10.0
5.7,10.0
5.7,19.0
6.3,22.0
5.8,10.0
6.7,20.0
5.5,7.7
6.1,25.0
5.7,49.1
5.8,65.3
5.7,566.1
6.6,35.0
6.1,25.0
5.6,19.9
5.6,35.0
5.8,36.4
6.2,152.0
5.7,30.2
5.7,35.0
5.5,51.5
6.1,131.7
5.8,35.0
5.6,10.0
5.9,21.0
5.6,9.4
6.3,108.0
5.5,56.8
5.5,6.1
5.5,10.0
6.1,6.0
6.1,89.0
5.5,35.0
5.8,10.0
5.7,35.0
5.8,85.0
6.5,43.0
5.9,20.0
5.6,67.0
5.5,6.0
5.8,22.7
5.7,5.0
5.7,14.0
5.5,69.1
5.6,62.3
5.5,566.2
6.0,4.0
5.6,10.0
5.6,6.0
5.5,10.0
5.5,35.0
7.3,19.0
5.5,11.0
5.7,13.0
5.7,160.1
5.5,10.0
6.3,15.0
5.7,15.0
5.5,33.7
5.5,10.0
5.7,3.0
5.6,6.0
5.6,5.6
6.0,16.0
6.4,29.0
5.7,15.0
5.7,7.0
5.8,34.0
6.0,14.0
5.5,590.0
5.5,612.2
5.5,14.0
5.6,10.0
5.7,10.0
5.5,105.7
6.0,15.0
5.5,17.0
6.1,35.0
6.1,10.0
5.6,31.0
5.8,28.0
5.5,113.5
5.5,64.6
5.7,35.0
5.6,37.0
6.7,64.0
5.6,13.0
5.7,36.7
6.4,19.0
5.8,37.0
6.0,10.0
6.1,38.0
5.5,76.2
6.1,22.0
5.7,7.0
5.7,10.0
6.1,19.0
6.0,12.0
5.7,7.0
5.5,35.0
6.1,198.9
5.9,65.0
6.3,17.0
5.7,175.6
7.8,12.0
5.7,12.0
6.1,13.4
5.8,10.0
5.7,30.4
5.6,59.2
5.7,19.1
5.5,35.0
5.8,13.4
5.9,32.0
5.6,10.2
5.6,35.0
5.8,25.0
5.7,40.0
5.6,16.0
5.5,140.1
5.5,43.4
5.8,14.0
5.7,10.0
6.1,10.0
6.1,20.0
5.5,10.0
6.9,10.0
6.2,10.0
6.1,25.0
6.1,10.0
5.8,10.0
5.6,10.0
5.5,619.6
5.5,49.0
7.1,292.0
6.6,35.0
5.7,10.0
7.5,24.0
6.2,40.4
5.5,99.0
5.5,28.0
5.5,173.5
5.7,95.7
6.6,53.0
5.5,10.0
5.9,35.0
5.8,10.0
5.6,10.0
5.8,27.0
5.5,56.9
5.6,608.4
6.7,20.0
5.8,21.0
5.5,626.5
6.7,20.0
6.1,15.0
5.7,10.0
5.9,10.0
5.6,35.0
6.3,269.8
5.5,10.0
6.0,6.0
5.7,10.0
5.5,35.0
5.5,16.1
6.9,642.4
6.3,13.0
5.6,4.0
5.6,16.4
6.6,11.0
5.8,6.0
7.0,46.0
5.5,51.8
6.2,257.0
6.2,163.0
5.9,95.0
5.8,210.2
5.5,3.0
6.2,23.0
6.0,15.0
5.8,22.5
5.7,106.9
6.0,36.0
5.5,10.0
5.6,35.0
6.4,14.0
6.2,10.0
5.9,12.0
5.7,10.0
5.8,92.7
5.6,10.0
5.7,79.0
5.6,10.0
6.1,14.0
5.7,84.2
5.6,58.8
5.6,82.4
6.0,10.0
6.4,13.0
5.6,122.7
5.8,9.0
8.1,18.0
6.0,10.0
5.6,10.0
5.6,10.0
5.6,10.0
5.8,10.0
5.7,10.0
5.5,2.3
5.5,10.0
6.0,10.0
5.5,57.0
7.6,81.0
5.5,36.2
5.9,255.4
6.6,9.0
5.8,14.0
5.5,10.0
5.5,80.8
6.1,8.0
5.5,10.0
6.0,10.0
5.5,10.0
6.1,28.0
5.5,46.4
5.5,23.0
6.6,620.0
5.6,640.0
5.5,10.0
5.7,10.0
5.5,10.0
5.7,138.4
5.8,8.0
6.8,574.0
7.7,45.0
5.8,35.0
7.8,35.0
5.6,35.0
5.5,35.0
6.8,21.0
7.4,31.1
5.5,35.6
5.7,34.3
5.8,35.0
5.9,35.0
5.8,35.0
6.8,35.0
6.0,35.0
6.1,44.7
6.0,35.0
5.7,35.0
5.6,35.0
5.6,35.0
5.6,35.0
5.6,10.0
5.8,35.0
5.6,20.2
5.9,13.0
6.0,112.0
6.0,10.0
5.7,44.8
6.2,10.0
6.2,42.0
5.5,42.0
5.7,35.0
6.5,24.0
5.7,40.0
6.0,32.0
6.4,14.0
6.3,10.0
5.5,20.0
5.5,10.0
6.0,105.7
6.0,10.0
5.7,17.1
6.1,38.0
5.7,10.0
5.6,35.0
5.6,20.9
5.5,22.3
5.7,155.6
5.8,10.0
6.0,18.0
6.0,18.0
6.2,185.9
5.8,15.0
6.0,31.1
6.9,130.0
5.6,35.0
6.0,417.9
5.6,125.3
6.0,10.0
5.5,10.0
5.7,16.4
6.2,210.0
6.8,34.0
5.9,133.9
5.8,105.0
6.2,9.0
5.8,10.0
5.5,116.0
5.9,2.0
5.6,10.0
5.6,18.0
6.0,10.0
5.5,5.0
5.5,5.7
5.5,179.4
6.6,18.0
5.6,10.0
5.5,10.0
7.3,595.0
5.7,139.7
6.0,23.0
5.7,23.6
5.8,570.6
6.5,27.0
5.8,608.0
5.6,19.1
6.2,220.4
6.6,17.0
5.8,10.0
5.5,10.0
5.5,5.0
6.4,522.6
5.9,7.0
6.2,435.7
5.6,34.8
5.7,35.0
6.8,18.0
5.6,10.0
5.9,56.8
6.0,15.0
6.0,28.0
6.1,38.8
5.5,68.6
5.7,35.0
5.6,40.3
5.5,14.0
6.0,10.0
5.8,9.0
5.9,8.0
5.6,10.0
6.4,45.0
6.4,10.0
6.0,21.0
6.3,656.2
5.6,10.0
5.5,10.0
5.6,10.0
5.5,45.8
6.0,39.0
5.5,10.9
5.5,10.0
5.6,19.8
5.5,4.0
5.8,35.0
5.8,10.0
6.4,43.0
5.5,43.9
6.0,6.0
6.0,19.0
5.7,527.7
5.7,395.0
6.3,392.0
5.6,59.1
5.6,47.0
5.6,59.8
6.1,85.0
5.6,17.0
5.7,7.4
5.6,124.8
5.5,34.0
5.8,5.971
5.6,19.0
6.0,10.0
5.6,10.0
5.5,10.0
6.1,8.0
5.8,34.0
5.7,116.8
6.6,10.0
7.1,10.0
5.6,30.2
5.8,15.0
6.8,13.0
6.8,15.4
6.0,35.0
5.7,23.4
5.7,10.0
5.6,10.0
5.6,199.6
5.6,10.0
6.2,12.0
6.5,28.737
5.5,35.0
7.0,13.0
6.0,10.0
5.7,10.0
5.6,10.0
5.6,10.0
5.8,10.0
5.5,10.0
5.8,10.0
5.8,37.0
5.5,35.0
5.9,10.0
5.7,139.1
5.6,8.1
5.5,50.0
5.6,7.0
5.7,10.0
6.3,5.0
5.6,7.0
5.9,54.7
5.5,0.8
5.7,10.0
5.6,39.1
5.9,10.0
5.9,10.5
5.5,15.0
5.6,12.0
5.5,19.0
5.5,10.0
5.6,15.1
5.5,38.2
5.6,35.0
5.9,146.7
5.8,10.0
5.9,29.1
5.9,208.4
5.8,10.0
5.5,10.0
5.6,10.0
5.6,10.0
6.2,32.0
5.6,10.0
5.88,23.048000000000002
6.2,1.0
6.0,30.0
5.5,10.0
6.3,21.0
5.6,238.9
5.9,544.0
5.6,549.5
5.7,39.8
6.1,10.0
5.5,10.0
5.5,10.0
5.8,51.0
5.5,14.0
5.8,148.4
6.1,11.0
6.2,126.0
5.9,45.0
6.9,577.7
5.8,10.0
5.5,35.0
5.7,33.0
6.0,15.0
5.6,35.0
5.5,35.0
5.6,10.0
5.7,24.9
5.6,6.0
5.5,37.2
5.7,92.0
7.0,25.0
8.8,22.9
5.6,10.0
5.6,35.0
6.0,39.8
6.2,35.0
5.6,34.8
5.8,35.0
6.0,35.0
5.6,35.0
5.6,35.0
5.5,35.0
6.0,35.0
5.5,32.7
7.4,35.0
5.6,35.0
6.1,35.0
5.7,35.0
5.5,35.0
5.6,35.0
5.6,35.0
5.8,35.0
5.6,35.0
6.0,20.0
6.0,35.0
5.9,35.0
5.5,35.0
5.5,35.0
6.3,10.0
5.5,35.0
5.5,35.0
6.1,19.0
5.5,38.4
5.6,24.7
5.7,35.0
6.2,31.1
5.8,10.0
5.9,45.2
6.0,35.0
5.7,99.7
5.9,31.9
5.6,10.0
6.2,46.0
5.9,18.0
5.7,22.9
5.8,17.0
5.5,35.0
5.6,40.5
6.1,20.0
5.8,38.8
6.3,21.0
6.0,24.2
6.5,176.0
6.3,114.0
6.1,29.9
6.6,18.0
6.8,26.0
5.5,96.3
5.7,52.9
6.3,18.0
5.9,26.8
6.1,12.0
5.6,10.0
6.1,427.0
5.8,10.0
5.8,35.0
5.6,35.0
5.6,307.6
6.9,11.0
7.0,18.0
5.6,35.0
6.0,31.5
5.6,8.0
5.8,7.0
5.5,102.1
5.9,10.0
5.8,35.0
5.6,76.7
5.8,19.0
6.4,53.0
6.5,32.0
5.5,23.2
5.6,13.0
5.8,28.0
5.6,40.0
6.2,14.0
6.7,18.0
5.9,42.3
5.8,9.0
5.6,10.0
5.6,158.0
5.5,14.4
6.6,414.6
5.6,14.6
5.5,36.2
5.9,32.0
5.7,7.0
6.0,16.0
5.7,124.2
6.3,42.0
5.7,10.0
6.0,29.9
5.6,21.5
5.7,8.0
6.6,34.0
5.6,10.0
6.0,24.0
5.6,29.9
7.2,9.987
5.7,10.011000000000001
6.2,25.0
5.8,94.2
7.8,31.0
6.0,23.0
5.8,117.7
5.8,7.0
5.5,49.5
6.0,273.2
5.8,10.0
6.9,21.0
6.3,609.8
5.7,10.0
5.5,100.2
6.9,17.0
6.1,7.6
5.6,10.0
5.7,34.3
5.7,6.0
5.7,24.0
5.5,33.0
6.2,53.0
5.6,29.9
5.6,63.8
5.6,13.0
6.1,35.0
6.0,32.0
6.0,27.0
5.6,7.0
6.5,22.0
5.6,10.0
5.8,24.2
6.5,12.0
6.3,14.9
5.9,13.0
6.1,84.0
5.5,7.8
6.3,19.0
5.9,10.0
6.5,27.0
5.7,57.6
6.2,37.0
5.8,10.0
5.6,140.0
5.5,10.0
5.9,12.0
5.7,20.0
7.2,38.0
5.7,79.8
5.8,123.0
5.8,113.0
6.0,132.0
6.0,10.0
6.0,10.0
5.6,10.0
5.9,10.0
5.9,21.0
5.7,15.0
6.1,101.4
6.5,581.2
5.5,10.0
6.3,10.0
6.5,10.0
7.2,31.0
5.6,35.0
6.1,35.0
5.8,34.0
5.8,7.0
6.0,20.0
6.5,112.0
6.0,18.0
5.6,14.6
5.7,40.4
5.9,127.4
5.9,34.0
5.6,35.0
5.6,10.0
5.5,24.2
5.5,58.0
6.0,12.0
5.6,15.0
5.8,10.0
5.7,7.0
5.5,10.0
7.5,35.0
5.9,27.0
5.72,8.756
5.6,42.8
6.2,13.0
7.0,18.0
6.6,10.5
6.0,170.4
6.2,28.0
5.9,20.0
5.6,23.2
5.8,562.5
5.5,20.5
6.1,40.0
6.7,35.0
5.9,68.0
5.6,28.2
5.8,7.0
5.8,35.0
5.5,17.0
5.5,43.3
6.4,581.4
6.3,20.0
5.8,36.3
6.3,29.0
5.7,28.7
6.3,27.0
5.9,35.0
5.8,510.7
5.6,136.0
6.3,13.0
5.7,47.2
6.3,115.0
5.7,31.1
6.6,22.0
5.6,50.6
5.8,35.0
5.5,55.0
5.6,10.0
6.7,14.0
6.9,28.0
7.3,35.0
6.0,10.0
5.7,10.0
5.5,10.0
5.8,10.0
6.3,24.0
5.8,10.0
5.6,35.0
5.5,42.5
6.1,100.0
6.1,6.0
7.3,607.1
5.5,605.3
7.6,578.0
5.8,611.5
5.8,601.7
7.5,640.6
6.6,553.0
5.9,7.0
5.6,130.0
5.6,35.0
5.6,193.2
5.5,377.7
5.6,10.0
6.6,618.0
6.3,23.0
5.5,10.0
5.5,50.7
5.5,19.0
5.5,10.0
5.8,10.0
6.3,41.0
5.6,16.0
6.0,19.0
6.5,220.0
5.5,35.0
6.4,27.0
7.0,44.0
6.0,27.8
5.9,18.0
5.5,595.3
5.5,28.0
7.3,25.0
5.9,22.4
5.9,191.6
5.9,35.0
5.5,27.8
5.5,35.0
7.1,206.7
5.5,10.0
6.9,16.0
5.6,2.0
6.2,10.0
5.7,10.0
5.6,10.0
5.6,10.0
6.6,13.0
5.5,40.3
5.5,595.9
6.3,174.7
6.3,9.8
6.2,603.2
6.3,10.0
5.5,67.7
6.1,19.0
5.9,24.0
5.6,26.0
5.5,24.0
5.5,116.0
6.2,10.0
5.8,7.0
5.5,53.3
5.5,35.0
5.5,50.9
5.7,10.0
6.5,23.5
7.0,12.0
5.6,73.2
5.5,43.5
6.1,69.0
5.5,35.0
5.6,534.5
5.5,221.7
5.7,25.5
5.5,8.0
5.5,10.0
6.3,9.0
5.5,10.0
5.6,10.0
6.3,10.0
5.5,10.0
6.2,16.0
5.8,14.0
5.8,10.0
5.8,45.0
5.9,179.8
5.6,16.1
5.8,84.0
6.3,220.1
5.7,50.0
5.6,167.8
5.6,35.0
5.5,150.3
5.5,83.8
5.6,95.0
6.0,30.0
5.8,225.8
5.5,11.6
5.9,20.0
5.5,33.3
6.2,10.0
7.0,26.0
5.8,20.2
5.5,16.1
5.6,13.0
5.8,15.0
5.5,239.6
5.5,10.0
5.5,30.4
6.3,32.0
5.7,85.8
6.4,19.0
6.0,27.7
5.7,6.5
6.2,120.0
5.8,91.0
5.5,33.0
5.9,13.0
5.9,10.0
5.9,12.0
5.6,59.0
5.6,7.4
5.9,7.0
5.9,8.0
5.9,10.0
5.9,10.0
5.8,10.0
5.9,8.0
5.5,42.5
6.7,13.0
5.8,132.2
5.6,44.0
5.8,10.0
5.5,15.0
5.8,37.0
7.8,20.1
6.3,26.0
5.7,31.8
5.9,19.0
5.6,10.0
5.6,10.0
5.8,33.0
6.4,10.0
5.8,10.0
5.5,8.7
5.6,167.4
5.8,35.0
5.5,369.4
5.5,42.2
5.5,0.9
6.0,10.0
6.1,18.0
5.5,45.3
5.8,10.0
5.6,113.0
6.5,10.0
5.5,21.0
5.7,19.1
5.6,36.0
5.5,168.7
5.8,10.0
5.5,10.0
5.5,10.0
5.9,13.0
5.5,10.0
5.9,23.0
5.7,213.3
6.0,10.0
5.6,47.0
5.9,10.0
6.1,68.0
5.5,9.0
5.8,14.0
5.7,10.0
5.7,58.7
6.8,470.0
5.5,18.0
5.7,35.0
5.6,160.1
6.1,15.2
6.6,33.0
5.9,12.7
5.7,22.0
5.9,10.0
5.7,10.0
5.8,13.0
6.3,29.4
5.9,53.1
5.5,10.0
5.5,171.9
5.5,10.0
5.6,601.2
5.6,35.0
6.2,135.8
5.7,42.8
6.0,134.9
5.5,154.9
5.6,14.0
5.9,30.7
5.9,10.0
5.7,72.3
6.7,12.0
5.6,54.6
5.8,21.0
7.4,14.0
5.5,10.0
5.5,7.6
5.6,10.0
5.6,10.0
6.4,18.0
6.4,18.0
5.6,39.3
5.5,206.8
5.9,4.0
7.3,16.0
5.5,10.0
5.6,10.0
6.0,13.0
5.5,10.0
5.6,10.0
5.5,10.0
6.3,551.0
6.4,16.0
5.5,10.0
5.5,56.8
5.6,10.0
5.5,10.0
7.0,576.8
5.7,21.6
7.2,24.0
5.6,10.0
5.6,21.4
6.1,112.2
5.5,10.0
5.5,17.0
5.6,56.7
6.5,22.0
5.7,10.0
5.5,10.0
6.1,18.0
5.5,10.0
5.6,228.9
5.9,24.4
5.6,86.6
5.5,221.8
6.4,512.0
5.5,35.0
7.0,9.0
5.9,10.0
5.8,198.5
5.7,17.0
5.7,198.8
6.0,36.0
5.9,21.0
7.2,68.0
5.6,24.0
5.9,236.1
5.7,16.2
6.0,110.0
6.1,23.0
5.7,148.5
5.6,16.0
5.5,82.9
6.2,10.0
5.6,158.1
6.2,15.0
5.5,10.0
5.5,321.2
6.0,76.0
5.6,21.8
5.9,35.0
5.9,10.0
6.2,85.0
5.9,10.0
5.8,28.9
5.6,7.0
6.4,415.0
6.5,523.2
6.6,525.0
6.9,26.0
5.9,15.0
6.1,16.0
5.7,10.0
5.6,10.0
5.6,35.0
6.1,85.0
5.8,20.7
6.0,17.0
5.5,18.9
6.7,21.0
6.1,16.2
5.5,26.2
5.6,22.3
5.5,57.7
6.1,33.0
5.6,12.7
6.5,558.1
5.5,69.8
6.1,5.9
5.5,5.9
5.6,6.6
5.5,112.8
5.7,41.0
5.6,122.5
5.9,122.7
5.9,49.2
5.8,31.5
5.7,53.0
5.6,10.0
5.5,9.8
6.0,10.0
5.7,44.2
5.5,49.7
5.6,10.0
6.3,118.0
6.5,87.7
6.3,22.0
7.3,32.0
5.7,23.2
5.7,35.0
5.6,37.8
6.0,22.0
5.9,23.8
6.0,23.0
6.5,15.0
6.4,29.0
5.5,10.0
5.6,17.4
6.5,510.6
5.7,10.0
9.1,29.0
6.3,32.3
6.4,35.0
6.3,50.7
5.9,8.4
6.2,40.6
5.9,22.6
5.8,34.2
6.3,42.7
6.4,32.3
6.7,2.8
5.9,26.6
6.2,25.4
6.2,40.1
6.3,35.0
7.9,42.6
6.6,16.0
6.5,49.3
6.2,51.7
6.2,56.3
7.7,18.6
6.1,40.6
5.9,39.1
5.8,10.3
5.6,52.4
5.8,47.2
5.5,40.1
5.8,35.0
5.9,30.6
6.2,11.7
6.1,47.3
5.8,44.9
5.5,33.6
5.9,39.8
6.0,47.5
6.3,35.9
5.7,36.1
5.8,41.6
5.6,19.1
5.8,23.7
5.7,15.4
5.6,21.5
5.7,28.2
5.6,35.0
5.8,33.7
5.9,35.0
6.3,24.7
5.8,6.3
5.9,19.6
6.1,39.5
6.1,28.4
6.3,45.4
6.0,49.2
5.7,35.0
5.7,21.9
5.8,38.5
5.7,35.0
5.8,13.8
5.7,50.8
5.6,38.0
5.7,0.7
5.9,19.3
5.7,48.9
5.6,19.5
6.2,39.6
6.1,41.0
6.5,6.8
6.1,17.0
6.0,42.8
6.0,37.3
6.0,27.6
5.6,19.7
5.5,46.2
5.9,39.5
5.6,47.3
5.6,25.8
5.5,17.0
5.5,39.2
5.5,5.8
6.0,26.5
5.7,10.0
5.9,20.0
5.6,33.3
5.6,41.8
5.5,35.0
5.5,25.9
5.5,36.6
5.7,35.0
5.8,35.0
5.7,35.0
5.8,36.3
6.6,25.7
5.7,35.0
5.8,17.7
5.5,23.1
5.6,35.0
5.9,35.0
5.8,50.2
5.6,35.0
5.5,35.0
5.6,57.7
5.5,35.0
5.5,4.7
5.7,25.3
5.5,51.3
5.5,20.7
5.8,10.2
5.5,15.1
6.3,21.0
5.5,35.0
6.0,52.8
5.5,35.0
5.5,35.0
5.6,9.3
5.5,1.7
5.7,15.6
5.8,39.5
6.2,9.3
6.0,27.1
5.5,9.1
5.5,2.2
5.7,12.4
6.2,10.0
6.1,17.4
5.7,8.1
5.5,25.8
5.7,39.3
5.5,20.0
5.8,14.0
5.8,22.3
5.5,32.2
6.5,20.0
5.9,14.6
5.8,19.9
5.9,16.7
5.5,59.4
5.7,25.5
5.5,53.7
5.6,10.0
5.7,27.0
5.9,34.1
6.1,38.0
5.6,12.6
5.6,35.0
5.8,35.0
5.8,10.0
5.8,16.0
6.1,15.0
6.1,8.0
5.8,10.1
5.7,13.0
5.6,33.0
5.7,17.0
5.6,9.6
5.5,11.0
6.0,14.0
5.6,20.3
5.8,8.0
5.5,35.3
6.0,28.0
6.0,9.0
6.1,18.0
5.7,19.4
5.7,10.0
5.7,36.0
5.5,32.7
6.2,17.0
6.2,29.0
5.6,16.5
5.8,10.0
5.5,35.8
5.8,29.0
5.5,26.0
5.5,6.4
5.5,41.6
5.9,15.0
5.7,6.0
5.6,57.1
6.0,27.0
5.8,42.0
5.7,321.0
5.8,190.2
5.5,101.8
5.7,20.0
6.4,11.0
6.1,31.0
6.4,13.0
5.6,30.9
5.6,10.0
5.7,45.0
5.8,5.0
5.9,20.0
5.6,19.0
5.5,18.0
5.5,40.7
5.5,37.5
5.8,27.0
6.9,8.0
5.7,10.0
6.2,39.0
6.0,6.0
5.6,35.0
6.2,19.0
6.1,15.0
5.5,25.3
5.7,11.0
6.3,15.5
6.0,42.0
5.9,41.0
6.0,59.9
5.5,20.5
5.5,55.0
5.9,110.0
6.4,551.7
6.7,14.0
5.8,552.4
5.9,20.0
6.0,20.0
6.6,166.2
7.1,42.0
5.8,7.0
5.9,11.0
6.6,11.0
5.8,10.0
5.5,10.0
5.5,17.1
6.2,15.0
5.9,11.0
5.6,45.0
6.0,22.0
5.5,18.5
5.5,18.6
5.7,10.0
5.7,22.0
5.8,17.0
5.7,216.3
5.7,131.0
5.8,77.0
5.5,15.1
5.7,556.7
6.6,86.0
5.7,10.0
5.8,11.0
6.2,43.0
5.6,55.6
5.6,19.2
5.5,22.3
6.8,79.0
5.9,31.0
5.6,10.0
5.6,10.0
6.1,8.0
5.6,95.4
5.5,10.0
5.5,11.0
5.7,11.0
5.5,38.0
5.8,10.0
5.7,8.0
6.1,12.0
5.8,46.0
5.5,10.0
5.5,583.6
5.6,26.0
5.7,24.0
5.7,39.0
6.0,11.0
5.6,184.7
5.8,36.0
5.5,10.0
5.5,82.0
5.7,35.0
5.9,9.0
5.7,28.8
5.6,11.0
6.8,11.0
5.9,10.0
5.5,10.0
5.5,10.0
5.7,544.6
5.5,10.0
5.6,10.0
5.5,5.8
5.7,10.0
5.9,72.8
6.1,35.0
5.9,207.3
6.1,10.0
6.4,40.0
5.5,35.0
5.7,28.0
5.7,10.0
5.5,14.2
5.5,52.9
5.8,7.0
5.8,29.0
5.7,7.0
5.9,48.0
5.9,34.0
5.6,37.0
5.6,28.6
5.7,148.6
5.8,16.0
5.5,137.6
5.7,32.0
5.5,307.4
5.5,306.6
5.9,13.0
6.3,21.0
6.1,14.0
5.5,45.0
5.5,17.0
6.4,3.0
5.9,12.6
5.6,10.0
5.9,145.7
5.5,511.4
5.6,30.7
5.6,10.0
5.9,6.1
6.3,61.1
5.5,17.0
5.6,22.0
5.7,14.0
5.5,34.0
6.4,16.0
5.6,10.0
5.7,20.0
5.5,32.0
5.5,10.0
5.5,10.0
6.4,128.0
5.7,207.1
6.0,14.0
5.7,42.7
6.7,33.0
7.3,52.0
6.1,72.1
5.5,58.1
5.6,527.9
5.5,99.4
6.3,17.0
5.6,18.8
5.5,35.0
5.5,119.7
5.8,29.0
5.8,30.0
5.5,19.7
5.6,35.0
5.7,35.0
5.5,35.0
5.6,22.0
5.6,35.0
5.7,36.0
5.5,152.3
5.7,24.8
5.7,10.0
7.6,17.0
5.6,10.0
5.5,12.0
5.7,10.0
5.8,30.8
5.5,35.0
5.6,10.0
5.5,21.0
5.9,16.0
5.6,10.0
5.9,19.0
6.0,14.0
6.0,15.2
7.0,23.0
5.7,10.0
5.9,11.0
5.5,35.0
5.6,21.1
5.7,10.0
6.4,19.0
5.5,10.0
5.6,131.4
5.5,10.0
5.5,88.7
6.1,10.0
6.0,20.0
5.8,6.0
5.9,249.0
5.6,246.4
6.1,36.0
5.5,494.0
5.8,19.0
5.5,566.2
6.1,20.0
6.0,21.0
6.0,10.0
5.9,612.1
5.5,103.4
6.3,41.0
5.7,22.8
5.5,14.0
6.3,40.0
6.3,10.0
5.6,46.0
5.9,35.0
5.6,33.0
5.8,10.0
6.0,12.0
5.9,6.0
5.6,30.9
5.7,35.0
6.7,532.0
5.5,122.4
6.3,38.0
6.1,10.0
5.5,32.4
6.6,10.0
5.7,40.0
5.9,13.0
5.6,41.2
5.7,528.9
5.7,10.0
5.8,35.0
6.1,36.0
5.7,10.0
5.5,31.9
5.6,403.4
5.6,23.2
5.7,37.0
6.0,10.0
5.7,496.8
5.6,10.0
5.8,44.0
5.5,218.8
5.5,10.0
5.8,6.0
5.6,10.0
5.7,177.2
6.1,26.0
5.6,186.4
